audio_path,transcript,phoneme_sequence
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/in the winter when it's snowing slowly takes a short walk in the open air each.wav,in the winter when its snowing slowly takes a short walk in the open air each,ɪ n ð əw ɪ n t ɚw ɛ nɪ t ss n oʊ ɪ ŋs l oʊ l it eɪ k sɐʃ ɔːɹ tw ɔː kɪ n ð ɪoʊ p ə nɛ ɹiː tʃ
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/in the winter winter when it snows his slowly takes a short walk in the open air reached.wav,in the winter winter when it snows his slowly takes a short walk in the open air reached,ɪ n ð əw ɪ n t ɚw ɪ n t ɚw ɛ nɪ ts n oʊ zh ɪ zs l oʊ l it eɪ k sɐʃ ɔːɹ tw ɔː kɪ n ð ɪoʊ p ə nɛɹɹ iː tʃ t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to make family proud.wav,i love my family and in the future i want to make family proud,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ kf æ m ɪ l ip ɹ aʊ d
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/in the winter when it is not his slowly takes a short walk in the open air each.wav,in the winter when it is not his slowly takes a short walk in the open air each,ɪ n ð əw ɪ n t ɚw ɛ nɪ ɾɪ zn ɑː th ɪ zs l oʊ l it eɪ k sɐʃ ɔːɹ tw ɔː kɪ n ð ɪoʊ p ə nɛ ɹiː tʃ
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I don't have time to go with you I am playing cricket (152).wav,i dont have time to go with you i am playing cricket,aɪd oʊ n th æ vt aɪ mt əɡ oʊw ɪ ðj uːaɪæ mp l eɪ ɪ ŋk ɹ ɪ k ɪ t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and the future I want to make my family.wav,i love my family and the future i want to make my family,aɪl ʌ vm aɪf æ m ɪ l iæ n dð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ km aɪf æ m ɪ l i
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/Dark Side bones Mike likes Mike Elsa WhatsApp book Adam place.wav,dark side bones mike likes mike elsa whatsapp book adam place,d ɑːɹ ks aɪ db oʊ n zm aɪ kl aɪ k sm aɪ kɛ l s əw ʌ t s æ pb ʊ kæ d ə mp l eɪ s
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/dog dog seed bones Mike likes bikes Elsa wants a book Adam place.wav,dog dog seed bones mike likes bikes elsa wants a book adam place,d ɑː ɡd ɑː ɡs iː db oʊ n zm aɪ kl aɪ k sb aɪ k sɛ l s əw ɔ n t sɐb ʊ kæ d ə mp l eɪ s
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to make my family (168).wav,i love my family and in the future i want to make my family,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ km aɪf æ m ɪ l i
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I don't have time to go with you I am playing cricket (129).wav,i dont have time to go with you i am playing cricket,aɪd oʊ n th æ vt aɪ mt əɡ oʊw ɪ ðj uːaɪæ mp l eɪ ɪ ŋk ɹ ɪ k ɪ t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/nature gives us fruits vegetables and grains (49).wav,nature gives us fruits vegetables and grains,n eɪ tʃ ɚɡ ɪ v zʌ sf ɹ uː t sv ɛ dʒ ɪ ɾ ə b əl zæ n dɡ ɹ eɪ n z
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/nature gives us fruits vegetables and grains to (90).wav,nature gives us fruits vegetables and grains to,n eɪ tʃ ɚɡ ɪ v zʌ sf ɹ uː t sv ɛ dʒ ɪ ɾ ə b əl zæ n dɡ ɹ eɪ n zt uː
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to make my family (143).wav,i love my family and in the future i want to make my family,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ km aɪf æ m ɪ l i
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/mum and dad arrived at the bus station early but weighted until the (1).wav,mum and dad arrived at the bus station early but weighted until the,m ʌ mæ n dd æ dɚ ɹ aɪ v dæ tð əb ʌ ss t eɪ ʃ ə nɜː l ib ʌ tw eɪ ɾ ᵻ dʌ n t ɪ lð ə
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to make my family Pro (13).wav,i love my family and in the future i want to make my family pro,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ km aɪf æ m ɪ l ip ɹ oʊ
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to make my family proud (16).wav,i love my family and in the future i want to make my family proud,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ km aɪf æ m ɪ l ip ɹ aʊ d
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/then he's carrying it away and the dog running away from the deer .wav,then hes carrying it away and the dog running away from the deer,ð ɛ nh iː zk æ ɹ i ɪ ŋɪ ɾɐ w eɪæ n dð əd ɑː ɡɹ ʌ n ɪ ŋɐ w eɪf ɹ ʌ m ð əd ɪɹ
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I don't have time to go with you I am playing cricket (77).wav,i dont have time to go with you i am playing cricket,aɪd oʊ n th æ vt aɪ mt əɡ oʊw ɪ ðj uːaɪæ mp l eɪ ɪ ŋk ɹ ɪ k ɪ t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I don't have a time go with you I am playing a Cricket.wav,i dont have a time go with you i am playing a cricket,aɪd oʊ n th æ vɐt aɪ mɡ oʊw ɪ ðj uːaɪæ mp l eɪ ɪ ŋɐk ɹ ɪ k ɪ t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I don't have time to go with you I am playing cricket (140).wav,i dont have time to go with you i am playing cricket,aɪd oʊ n th æ vt aɪ mt əɡ oʊw ɪ ðj uːaɪæ mp l eɪ ɪ ŋk ɹ ɪ k ɪ t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I don't have time to go with you I am playing cricket (93).wav,i dont have time to go with you i am playing cricket,aɪd oʊ n th æ vt aɪ mt əɡ oʊw ɪ ðj uːaɪæ mp l eɪ ɪ ŋk ɹ ɪ k ɪ t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I don't have time to go with your I am playing.wav,i dont have time to go with your i am playing,aɪd oʊ n th æ vt aɪ mt əɡ oʊw ɪ ðj ʊ ɹaɪæ mp l eɪ ɪ ŋ
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/the_dog_is_in_front_of_the_horse.wav,the_dog_is_in_front_of_the_horse,ð əd ɑː ɡɪ zɪ nf ɹ ʌ n tʌ v ð əh ɔːɹ s
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/mum and dad average at the bus station gallery but weighted unitary the.wav,mum and dad average at the bus station gallery but weighted unitary the,m ʌ mæ n dd æ dæ v ɹ ɪ dʒæ tð əb ʌ ss t eɪ ʃ ə nɡ æ l ɚ ɹ ib ʌ tw eɪ ɾ ᵻ dj uː n ɪ t ɛ ɹ ið ə
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/major gives us fruits vegetables and grains to.wav,major gives us fruits vegetables and grains to,m eɪ dʒ ɚɡ ɪ v zʌ sf ɹ uː t sv ɛ dʒ ɪ ɾ ə b əl zæ n dɡ ɹ eɪ n zt uː
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I don't have a time to go with you I am playing cricket (1).wav,i dont have a time to go with you i am playing cricket,aɪd oʊ n th æ vɐt aɪ mt əɡ oʊw ɪ ðj uːaɪæ mp l eɪ ɪ ŋk ɹ ɪ k ɪ t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to make my family (9).wav,i love my family and in the future i want to make my family,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ km aɪf æ m ɪ l i
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/dog eats bones Mike Like bikes Elsa wants a book Adam place basketball (1).wav,dog eats bones mike like bikes elsa wants a book adam place basketball,d ɑː ɡiː t sb oʊ n zm aɪ kl aɪ kb aɪ k sɛ l s əw ɔ n t sɐb ʊ kæ d ə mp l eɪ sb æ s k ɪ t b ɔː l
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/mum and dad arrived at the bus station early but wait until the bus (1).wav,mum and dad arrived at the bus station early but wait until the bus,m ʌ mæ n dd æ dɚ ɹ aɪ v dæ tð əb ʌ ss t eɪ ʃ ə nɜː l ib ʌ tw eɪ tʌ n t ɪ lð əb ʌ s
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I don't have a time to go with you I am playing cricket.wav,i dont have a time to go with you i am playing cricket,aɪd oʊ n th æ vɐt aɪ mt əɡ oʊw ɪ ðj uːaɪæ mp l eɪ ɪ ŋk ɹ ɪ k ɪ t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/mum and dad arrived at the bus station early but weighted until the bus (5).wav,mum and dad arrived at the bus station early but weighted until the bus,m ʌ mæ n dd æ dɚ ɹ aɪ v dæ tð əb ʌ ss t eɪ ʃ ə nɜː l ib ʌ tw eɪ ɾ ᵻ dʌ n t ɪ lð əb ʌ s
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/in the winter when it snows is slowly takes a short walk in the open air each day (3).wav,in the winter when it snows is slowly takes a short walk in the open air each day,ɪ n ð əw ɪ n t ɚw ɛ nɪ ts n oʊ zɪ zs l oʊ l it eɪ k sɐʃ ɔːɹ tw ɔː kɪ n ð ɪoʊ p ə nɛ ɹiː tʃd eɪ
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/the boy sssshhh shouted the frog.wav,the boy sssshhh shouted the frog,ð əb ɔɪɛ s ɛ s ɛ s ɛ s eɪ tʃ eɪ tʃ eɪ tʃʃ aʊ ɾ ᵻ dð əf ɹ ɑː ɡ
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/cause he thinks that the frog might be in there.wav,cause he thinks that the frog might be in there,k ɔː zh iːθ ɪ ŋ k sð æ t ð əf ɹ ɑː ɡm aɪ tb iːɪ nð ɛɹ
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/mum and dad arrived at the bus station Delhi but weighted until the.wav,mum and dad arrived at the bus station delhi but weighted until the,m ʌ mæ n dd æ dɚ ɹ aɪ v dæ tð əb ʌ ss t eɪ ʃ ə nd ɛ l ib ʌ tw eɪ ɾ ᵻ dʌ n t ɪ lð ə
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to make my family (99).wav,i love my family and in the future i want to make my family,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ km aɪf æ m ɪ l i
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to make my family (42).wav,i love my family and in the future i want to make my family,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ km aɪf æ m ɪ l i
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to make my family proud (13).wav,i love my family and in the future i want to make my family proud,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ km aɪf æ m ɪ l ip ɹ aʊ d
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/and over here when the girl woke up .wav,and over here when the girl woke up,æ n doʊ v ɚh ɪɹw ɛ nð əɡ ɜː lw oʊ kʌ p
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to make my family proud (33).wav,i love my family and in the future i want to make my family proud,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ km aɪf æ m ɪ l ip ɹ aʊ d
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/mum and dad arrived at the bus station early but weighted until the bus (8).wav,mum and dad arrived at the bus station early but weighted until the bus,m ʌ mæ n dd æ dɚ ɹ aɪ v dæ tð əb ʌ ss t eɪ ʃ ə nɜː l ib ʌ tw eɪ ɾ ᵻ dʌ n t ɪ lð əb ʌ s
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I don't have time to go with you I am playing cricket (99).wav,i dont have time to go with you i am playing cricket,aɪd oʊ n th æ vt aɪ mt əɡ oʊw ɪ ðj uːaɪæ mp l eɪ ɪ ŋk ɹ ɪ k ɪ t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to make my family (226).wav,i love my family and in the future i want to make my family,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ km aɪf æ m ɪ l i
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to make my family (234).wav,i love my family and in the future i want to make my family,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ km aɪf æ m ɪ l i
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/mum and arrived at the bus station early but wait until the bus.wav,mum and arrived at the bus station early but wait until the bus,m ʌ mæ n dɚ ɹ aɪ v dæ tð əb ʌ ss t eɪ ʃ ə nɜː l ib ʌ tw eɪ tʌ n t ɪ lð əb ʌ s
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/nature gives us fruits vegetables and grains (11).wav,nature gives us fruits vegetables and grains,n eɪ tʃ ɚɡ ɪ v zʌ sf ɹ uː t sv ɛ dʒ ɪ ɾ ə b əl zæ n dɡ ɹ eɪ n z
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/nature gives us fruits vegetables and grains to (99).wav,nature gives us fruits vegetables and grains to,n eɪ tʃ ɚɡ ɪ v zʌ sf ɹ uː t sv ɛ dʒ ɪ ɾ ə b əl zæ n dɡ ɹ eɪ n zt uː
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/in the winter when it's not he also takes a short walk in the open air reached.wav,in the winter when its not he also takes a short walk in the open air reached,ɪ n ð əw ɪ n t ɚw ɛ nɪ t sn ɑː th iːɔː l s oʊt eɪ k sɐʃ ɔːɹ tw ɔː kɪ n ð ɪoʊ p ə nɛɹɹ iː tʃ t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I do not have time to go with you I am playing cricket (13).wav,i do not have time to go with you i am playing cricket,aɪd uː n ɑː th æ vt aɪ mt əɡ oʊw ɪ ðj uːaɪæ mp l eɪ ɪ ŋk ɹ ɪ k ɪ t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to make my family proud (10).wav,i love my family and in the future i want to make my family proud,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ km aɪf æ m ɪ l ip ɹ aʊ d
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/nature gives us fruits vegetables and (3).wav,nature gives us fruits vegetables and,n eɪ tʃ ɚɡ ɪ v zʌ sf ɹ uː t sv ɛ dʒ ɪ ɾ ə b əl zæ n d
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/major is a steering as a mother it always sweet.wav,major is a steering as a mother it always sweet,m eɪ dʒ ɚ ɹɪ zɐs t ɪ ɹ ɪ ŋæ zɐm ʌ ð ɚ ɹɪ ɾɔː l w eɪ zs w iː t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to take my family (5).wav,i love my family and in the future i want to take my family,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt ət eɪ km aɪf æ m ɪ l i
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/then he's hanging from the tree and he's got stuck .wav,then hes hanging from the tree and hes got stuck,ð ɛ nh iː zh æ ŋ ɪ ŋf ɹ ʌ m ð ət ɹ iːæ n dh iː zɡ ɑː ts t ʌ k
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to make my family (141).wav,i love my family and in the future i want to make my family,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ km aɪf æ m ɪ l i
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/nature as care as our mother it always a sweet like.wav,nature as care as our mother it always a sweet like,n eɪ tʃ ɚ ɹæ zk ɛ ɹæ zaʊ ɚm ʌ ð ɚ ɹɪ ɾɔː l w eɪ zɐs w iː tl aɪ k
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I do not have time to go with you I am playing cricket (28).wav,i do not have time to go with you i am playing cricket,aɪd uː n ɑː th æ vt aɪ mt əɡ oʊw ɪ ðj uːaɪæ mp l eɪ ɪ ŋk ɹ ɪ k ɪ t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/nature gives us fruits vegetables and grains (1).wav,nature gives us fruits vegetables and grains,n eɪ tʃ ɚɡ ɪ v zʌ sf ɹ uː t sv ɛ dʒ ɪ ɾ ə b əl zæ n dɡ ɹ eɪ n z
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/nature gives us fruits vegetables and grains (15).wav,nature gives us fruits vegetables and grains,n eɪ tʃ ɚɡ ɪ v zʌ sf ɹ uː t sv ɛ dʒ ɪ ɾ ə b əl zæ n dɡ ɹ eɪ n z
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/in the winter when it's not his slowly takes a short walk in the open a rich.wav,in the winter when its not his slowly takes a short walk in the open a rich,ɪ n ð əw ɪ n t ɚw ɛ nɪ t sn ɑː th ɪ zs l oʊ l it eɪ k sɐʃ ɔːɹ tw ɔː kɪ n ð ɪoʊ p ə nɐɹ ɪ tʃ
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/nature gives us fruits vegetables and grains (46).wav,nature gives us fruits vegetables and grains,n eɪ tʃ ɚɡ ɪ v zʌ sf ɹ uː t sv ɛ dʒ ɪ ɾ ə b əl zæ n dɡ ɹ eɪ n z
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/nature gives us fruits vegetables and grains (24).wav,nature gives us fruits vegetables and grains,n eɪ tʃ ɚɡ ɪ v zʌ sf ɹ uː t sv ɛ dʒ ɪ ɾ ə b əl zæ n dɡ ɹ eɪ n z
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I do not have time to go with you I am playing cricket (14).wav,i do not have time to go with you i am playing cricket,aɪd uː n ɑː th æ vt aɪ mt əɡ oʊw ɪ ðj uːaɪæ mp l eɪ ɪ ŋk ɹ ɪ k ɪ t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/nature gives us fruits vegetables and grains (37).wav,nature gives us fruits vegetables and grains,n eɪ tʃ ɚɡ ɪ v zʌ sf ɹ uː t sv ɛ dʒ ɪ ɾ ə b əl zæ n dɡ ɹ eɪ n z
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/method gives a fruit vegetables and grains to eat.wav,method gives a fruit vegetables and grains to eat,m ɛ θ ə dɡ ɪ v zɐf ɹ uː tv ɛ dʒ ɪ ɾ ə b əl zæ n dɡ ɹ eɪ n zt ʊiː t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to make my family (51).wav,i love my family and in the future i want to make my family,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ km aɪf æ m ɪ l i
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/in the winter when it's not his slowly takes a short walk in the open air (1).wav,in the winter when its not his slowly takes a short walk in the open air,ɪ n ð əw ɪ n t ɚw ɛ nɪ t sn ɑː th ɪ zs l oʊ l it eɪ k sɐʃ ɔːɹ tw ɔː kɪ n ð ɪoʊ p ə nɛɹ
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/and the dog is looking in in the bee's nest .wav,and the dog is looking in in the bees nest,æ n dð əd ɑː ɡɪ zl ʊ k ɪ ŋɪ nɪ n ð əb iː zn ɛ s t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/then the dog is trying to climb up a tree .wav,then the dog is trying to climb up a tree,ð ɛ nð əd ɑː ɡɪ zt ɹ aɪ ɪ ŋt ək l aɪ mʌ pɐt ɹ iː
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/in the winter when it snows is slowly take a short walk in the open air each (2).wav,in the winter when it snows is slowly take a short walk in the open air each,ɪ n ð əw ɪ n t ɚw ɛ nɪ ts n oʊ zɪ zs l oʊ l it eɪ kɐʃ ɔːɹ tw ɔː kɪ n ð ɪoʊ p ə nɛ ɹiː tʃ
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I don't have time to go with you I am playing cricket (214).wav,i dont have time to go with you i am playing cricket,aɪd oʊ n th æ vt aɪ mt əɡ oʊw ɪ ðj uːaɪæ mp l eɪ ɪ ŋk ɹ ɪ k ɪ t
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v2/Raw_data/I love my family and in the future I want to make my family (134).wav,i love my family and in the future i want to make my family,aɪl ʌ vm aɪf æ m ɪ l iæ n dɪ n ð əf j uː tʃ ɚ ɹaɪw ɔ n tt əm eɪ km aɪf æ m ɪ l i
