audio_path,text,processed_path
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad arrived at the bus station early but waited until the bus (6).wav,mum and dad arrived at the bus station early but waited until the bus (6),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but waited until the bus (6).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad arrived at the bus station early but weighted until the bus escape.wav,mum and dad arrived at the bus station early but weighted until the bus escape,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but weighted until the bus escape.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/major gives us fruit vegetables and grains.wav,major gives us fruit vegetables and grains,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/major gives us fruit vegetables and grains.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (200).wav,i love my family and in the future i want to make my family (200),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (200).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (242).wav,i love my family and in the future i want to make my family (242),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (242).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/and the dog runs away from the bees .wav,and the dog runs away from the bees ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and the dog runs away from the bees .wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family proud (20).wav,i love my family and in the future i want to make my family proud (20),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family proud (20).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/Mercury scaring as our mother is always sweet.wav,mercury scaring as our mother is always sweet,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Mercury scaring as our mother is always sweet.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains (60).wav,nature gives us fruits vegetables and grains (60),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains (60).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives fruits vegetables and grains (1).wav,nature gives fruits vegetables and grains (1),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives fruits vegetables and grains (1).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (159).wav,i love my family and in the future i want to make my family (159),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (159).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (181).wav,i don't have time to go with you i am playing cricket (181),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (181).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it snows is slowly takes a short walk in the open air (3).wav,in the winter when it snows is slowly takes a short walk in the open air (3),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it snows is slowly takes a short walk in the open air (3).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (164).wav,i love my family and in the future i want to make my family (164),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (164).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad arrived at the bus station early but waited until the (2).wav,mum and dad arrived at the bus station early but waited until the (2),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but waited until the (2).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/and the frog has escaped .wav,and the frog has escaped ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and the frog has escaped .wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetable and grain to.wav,nature gives us fruits vegetable and grain to,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetable and grain to.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/the girl wakes up in the morning.wav,the girl wakes up in the morning,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/the girl wakes up in the morning.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives fruits vegetables and grain (1).wav,nature gives fruits vegetables and grain (1),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives fruits vegetables and grain (1).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (76).wav,i don't have time to go with you i am playing cricket (76),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (76).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (196).wav,i love my family and in the future i want to make my family (196),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (196).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and the future I want to make my family (5).wav,i love my family and the future i want to make my family (5),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and the future I want to make my family (5).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it's now he is slowly takes a short walk in the open air is day.wav,in the winter when it's now he is slowly takes a short walk in the open air is day,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it's now he is slowly takes a short walk in the open air is day.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains (27).wav,nature gives us fruits vegetables and grains (27),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains (27).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/moment that arrived at the bus station but waited at the bus.wav,moment that arrived at the bus station but waited at the bus,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/moment that arrived at the bus station but waited at the bus.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (238).wav,i love my family and in the future i want to make my family (238),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (238).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/and then the little boy was running away .wav,and then the little boy was running away ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and then the little boy was running away .wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (153).wav,i don't have time to go with you i am playing cricket (153),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (153).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (67).wav,i love my family and in the future i want to make my family (67),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (67).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us clothes vegetables and grains (1).wav,nature gives us clothes vegetables and grains (1),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us clothes vegetables and grains (1).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it snows his slowly takes a short walk in the open air each day (3).wav,in the winter when it snows his slowly takes a short walk in the open air each day (3),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it snows his slowly takes a short walk in the open air each day (3).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (110).wav,i don't have time to go with you i am playing cricket (110),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (110).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it's no they should slowly takes a short walk in the open air each day.wav,in the winter when it's no they should slowly takes a short walk in the open air each day,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it's no they should slowly takes a short walk in the open air each day.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nation is as carrying as our mother it's always sweet like.wav,nation is as carrying as our mother it's always sweet like,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nation is as carrying as our mother it's always sweet like.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains (12).wav,nature gives us fruits vegetables and grains (12),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains (12).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to take my family proud.wav,i love my family and in the future i want to take my family proud,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to take my family proud.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it's not his lovely takes a short walk in the open air reached.wav,in the winter when it's not his lovely takes a short walk in the open air reached,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it's not his lovely takes a short walk in the open air reached.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad arrived at the bus station early but weighted until the bus.wav,mum and dad arrived at the bus station early but weighted until the bus,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but weighted until the bus.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad awarded at the bus station early but waited until the bus.wav,mum and dad awarded at the bus station early but waited until the bus,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad awarded at the bus station early but waited until the bus.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains (43).wav,nature gives us fruits vegetables and grains (43),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains (43).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family proud (12).wav,i love my family and in the future i want to make my family proud (12),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family proud (12).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (188).wav,i love my family and in the future i want to make my family (188),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (188).wav
