audio_path,transcription,duration
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (135).wav,I don't have time to go with you I am playing cricket,3.4365625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dog eats bones Mike Like bikes else wants a book Adam place cricket.wav,dog eats bones Mike Like bikes else wants a book Adam place cricket,5.9443125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/Mercury scaring as our mother is always sweet.wav,Mercury scaring as our mother is always sweet,3.2508125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (65).wav,I love my family and in the future I want to make my family,8.7306875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it's not which slowly takes a short walk in the open air.wav,in the winter when it's not which slowly takes a short walk in the open air,5.4799375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing (106).wav,I don't have time to go with you I am playing,3.1579375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (87).wav,I don't have time to go with you I am playing cricket,4.551125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family proud (23).wav,I love my family and in the future I want to make my family proud,5.108375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the little boy was sleeping.wav,the little boy was sleeping,4.4996875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have to time go with you I am playing cricket (2).wav,I don't have to time go with you I am playing cricket,4.179625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/then the boy fell over and all of the bees was flying .wav,then the boy fell over and all of the bees was flying,8.442
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad avoid at the bus station leave the bus game.wav,mum and dad avoid at the bus station leave the bus game,11.702875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (81).wav,I love my family and in the future I want to make my family,7.3375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love I love my family and eat in the future I want to make my family.wav,I love I love my family and eat in the future I want to make my family,6.3158125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/natural gives us fruits vegetables and grains to eat.wav,natural gives us fruits vegetables and grains to eat,5.4799375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/cause he thinks they are going to sting him .wav,cause he thinks they are going to sting him,2.0611875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter winter when it snows his slowly takes a short walk in the open air reached.wav,in the winter winter when it snows his slowly takes a short walk in the open air reached,10.1239375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives fruit vegetable and grain to eat.wav,nature gives fruit vegetable and grain to eat,4.2725
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early but weighted until the bus came.wav,mum and dad arrived at the bus station early but weighted until the bus came,10.031
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (140).wav,I love my family and in the future I want to make my family,7.9876875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the boy was saying shhhhhh .wav,the boy was saying shhhhhh,4.81025
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have tied to time to go with you I am playing cricket.wav,I don't have tied to time to go with you I am playing cricket,5.7585625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dog is bones Mike likes big bikes else wants to books around place basketball.wav,dog is bones Mike likes big bikes else wants to books around place basketball,11.331375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (95).wav,I don't have time to go with you I am playing cricket,4.551125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetable and grains to eat (1).wav,nature gives us fruits vegetable and grains to eat,4.736875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (235).wav,I love my family and in the future I want to make my family,4.45825
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family in the future I want to make my family Pro (2).wav,I love my family in the future I want to make my family Pro,5.20125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I do not have time to go with you I am playing cricket (9).wav,I do not have time to go with you I am playing cricket,5.7585625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/class 8 bones like like bikes Elsa wants a book Adam place.wav,class 8 bones like like bikes Elsa wants a book Adam place,6.4086875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (186).wav,I don't have time to go with you I am playing cricket,6.501625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have to go with you I am playing.wav,I don't have to go with you I am playing,3.8080625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family proud (12).wav,I love my family and in the future I want to make my family proud,6.78025
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family in the and in the future I want to take my family.wav,I love my family in the and in the future I want to take my family,3.9009375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (179).wav,I love my family and in the future I want to make my family,4.365375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I do not have time to go with you I am playing cricket (2).wav,I do not have time to go with you I am playing cricket,4.08675
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad everyday at the bus station early but weighted unitary the bus game.wav,mum and dad everyday at the bus station early but weighted unitary the bus game,9.47375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (47).wav,I don't have time to go with you I am playing cricket,5.6656875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (205).wav,I love my family and in the future I want to make my family,4.08675
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/major business fruits vegetables and grains to eat.wav,major business fruits vegetables and grains to eat,4.365375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (66).wav,nature gives us fruits vegetables and grains to,4.736875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/major uses fruits vegetables and grains to eat.wav,major uses fruits vegetables and grains to eat,3.6223125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dogs and bones Mike likes bye Kaisa vahan se bahut Kadam place basket (1).wav,dogs and bones Mike likes bye Kaisa vahan se bahut Kadam place basket,7.8019375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (112).wav,I love my family and in the future I want to make my family,7.3375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (70).wav,nature gives us fruits vegetables and grains to,3.8080625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family proud (25).wav,I love my family and in the future I want to make my family proud,7.430375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (108).wav,I don't have time to go with you I am playing cricket,4.551125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad ever get the bus station early but weighted entry the bus game.wav,mum and dad ever get the bus station early but weighted entry the bus game,8.1734375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows he slowly takes a short walk in the open air each day (1).wav,in the winter when it snows he slowly takes a short walk in the open air each day,7.9876875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad at the bus stationery but where and till the bus (1).wav,mum and dad at the bus stationery but where and till the bus,8.5449375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the boy is awake the frog the dog is awake .wav,the boy is awake the frog the dog is awake,5.5935625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (103).wav,I don't have time to go with you I am playing cricket,6.4086875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it's not his slowly takes a short walk in the open air (1).wav,in the winter when it's not his slowly takes a short walk in the open air,5.20125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family Pro (32).wav,I love my family and in the future I want to make my family Pro,4.922625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (223).wav,I love my family and in the future I want to make my family,3.5294375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/natural gas caring as our mother it's always sweet.wav,natural gas caring as our mother it's always sweet,4.922625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (194).wav,I love my family and in the future I want to make my family,5.3870625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dog eats bones Mike likes bike Elsa want a book Adam play basket.wav,dog eats bones Mike likes bike Elsa want a book Adam play basket,7.058875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it is no is slowly takes a short walk in the open air.wav,in the winter when it is no is slowly takes a short walk in the open air,6.0371875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I do not have to time go with you I am playing cricket.wav,I do not have to time go with you I am playing cricket,4.2725
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it closely slowly takes a short walk in the opening each.wav,in the winter when it closely slowly takes a short walk in the opening each,6.0371875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family Pro (51).wav,I love my family and in the future I want to make my family Pro,4.179625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains (60).wav,nature gives us fruits vegetables and grains,3.9009375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (55).wav,nature gives us fruits vegetables and grains to,4.736875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (175).wav,I don't have time to go with you I am playing cricket,5.20125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (131).wav,I love my family and in the future I want to make my family,5.5728125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows is slowly take a short walk in the open air each (2).wav,in the winter when it snows is slowly take a short walk in the open air each,8.4520625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (43).wav,nature gives us fruits vegetables and grains to,4.82975
